AT4G33210.1|PACid:19643777	phylum ORFan
AT4G26090.1|PACid:19643778	kingdom ORFan
AT4G23710.1|PACid:19643779	phylum ORFan
AT4G24790.1|PACid:19643780	phylum ORFan
AT4G24790.2|PACid:19643781	phylum ORFan
AT4G14690.1|PACid:19643783	kingdom ORFan
AT4G31660.1|PACid:19643784	phylum ORFan
AT4G22180.1|PACid:19643785	strict ORFan
AT4G23200.1|PACid:19643786	phylum ORFan
AT4G10680.1|PACid:19643790	phylum ORFan
AT4G29810.2|PACid:19643791	kingdom ORFan
AT4G29810.1|PACid:19643792	kingdom ORFan
AT4G29810.3|PACid:19643793	kingdom ORFan
AT4G26560.1|PACid:19643794	kingdom ORFan
AT4G20920.1|PACid:19643795	strict ORFan
AT4G17170.1|PACid:19643796	kingdom ORFan
AT4G23670.1|PACid:19643797	phylum ORFan
AT4G28520.1|PACid:19643798	phylum ORFan
AT4G28520.3|PACid:19643799	phylum ORFan
AT4G28520.4|PACid:19643800	phylum ORFan
AT4G28520.2|PACid:19643801	phylum ORFan
AT4G28570.1|PACid:19643802	phylum ORFan
AT4G20560.1|PACid:19643804	strict ORFan
AT4G32342.1|PACid:19643807	strict ORFan
AT4G02725.1|PACid:19643808	strict ORFan
AT4G02725.2|PACid:19643809	strict ORFan
AT4G13820.1|PACid:19643813	kingdom ORFan
AT4G25730.1|PACid:19643814	strict ORFan
AT4G31950.1|PACid:19643815	phylum ORFan
AT4G28490.1|PACid:19643819	kingdom ORFan
AT4G31690.1|PACid:19643820	phylum ORFan
AT4G05310.1|PACid:19643822	kingdom ORFan
AT4G34640.1|PACid:19643823	kingdom ORFan
AT4G26530.1|PACid:19643827	kingdom ORFan
AT4G26530.2|PACid:19643828	kingdom ORFan
AT4G28811.1|PACid:19643831	phylum ORFan
AT4G38140.1|PACid:19643832	phylum ORFan
AT4G35560.2|PACid:19643836	kingdom ORFan
AT4G35560.1|PACid:19643837	kingdom ORFan
AT4G28600.1|PACid:19643838	kingdom ORFan
AT4G14960.2|PACid:19643839	kingdom ORFan
AT4G14960.1|PACid:19643840	kingdom ORFan
AT4G11880.1|PACid:19643844	phylum ORFan
AT4G39820.1|PACid:19643845	kingdom ORFan
AT4G27400.1|PACid:19643848	kingdom ORFan
AT4G34940.1|PACid:19643849	phylum ORFan
AT4G19680.2|PACid:19643854	kingdom ORFan
AT4G19680.1|PACid:19643855	kingdom ORFan
AT4G33740.1|PACid:19643856	phylum ORFan
AT4G33740.2|PACid:19643857	phylum ORFan
AT4G33740.3|PACid:19643858	phylum ORFan
AT4G27370.1|PACid:19643859	strict ORFan
AT4G16380.1|PACid:19643860	kingdom ORFan
AT4G33355.1|PACid:19643862	phylum ORFan
AT4G33355.2|PACid:19643863	phylum ORFan
AT4G33600.1|PACid:19643864	strict ORFan
AT4G12320.1|PACid:19643865	phylum ORFan
AT4G38930.2|PACid:19643871	strict ORFan
AT4G38930.1|PACid:19643872	strict ORFan
AT4G21140.1|PACid:19643875	strict ORFan
AT4G16162.1|PACid:19643876	kingdom ORFan
AT4G16162.2|PACid:19643877	kingdom ORFan
AT4G16162.3|PACid:19643878	kingdom ORFan
AT4G00305.1|PACid:19643879	phylum ORFan
AT4G28340.1|PACid:19643881	strict ORFan
AT4G34800.1|PACid:19643882	phylum ORFan
AT4G27530.1|PACid:19643883	strict ORFan
AT4G18450.1|PACid:19643884	phylum ORFan
AT4G03820.2|PACid:19643886	strict ORFan
AT4G03820.1|PACid:19643887	strict ORFan
AT4G22350.2|PACid:19643888	phylum ORFan
AT4G22350.1|PACid:19643889	phylum ORFan
AT4G26710.1|PACid:19643891	strict ORFan
AT4G26710.2|PACid:19643892	strict ORFan
AT4G40000.1|PACid:19643893	strict ORFan
AT4G33580.2|PACid:19643894	phylum ORFan
AT4G33580.1|PACid:19643895	phylum ORFan
AT4G11370.1|PACid:19643896	phylum ORFan
AT4G18430.1|PACid:19643899	kingdom ORFan
AT4G14622.1|PACid:19643901	strict ORFan
AT4G23340.1|PACid:19643902	phylum ORFan
AT4G23340.2|PACid:19643903	kingdom ORFan
AT4G23570.3|PACid:19643904	phylum ORFan
AT4G23570.1|PACid:19643905	phylum ORFan
AT4G23570.2|PACid:19643906	phylum ORFan
AT4G37290.1|PACid:19643908	kingdom ORFan
AT4G27800.1|PACid:19643909	phylum ORFan
AT4G27800.2|PACid:19643910	phylum ORFan
AT4G27800.3|PACid:19643911	phylum ORFan
AT4G29940.1|PACid:19643913	kingdom ORFan
AT4G29940.2|PACid:19643914	kingdom ORFan
AT4G23640.1|PACid:19643915	phylum ORFan
AT4G10457.1|PACid:19643916	phylum ORFan
AT4G19230.2|PACid:19643917	phylum ORFan
AT4G19230.1|PACid:19643918	phylum ORFan
AT4G04770.1|PACid:19643919	kingdom ORFan
AT4G32470.1|PACid:19643920	phylum ORFan
AT4G32470.2|PACid:19643921	phylum ORFan
AT4G32830.1|PACid:19643922	kingdom ORFan
AT4G15280.1|PACid:19643924	phylum ORFan
AT4G29330.1|PACid:19643925	kingdom ORFan
AT4G20060.1|PACid:19643928	strict ORFan
AT4G02500.1|PACid:19643930	kingdom ORFan
AT4G40070.1|PACid:19643934	phylum ORFan
AT4G14965.1|PACid:19643935	strict ORFan
AT4G34790.1|PACid:19643936	kingdom ORFan
AT4G23590.1|PACid:19643937	phylum ORFan
AT4G13560.1|PACid:19643941	phylum ORFan
AT4G25020.1|PACid:19643942	kingdom ORFan
AT4G35620.1|PACid:19643943	kingdom ORFan
AT4G11080.1|PACid:19643946	phylum ORFan
AT4G32660.1|PACid:19643947	kingdom ORFan
AT4G32660.3|PACid:19643948	kingdom ORFan
AT4G32660.2|PACid:19643949	kingdom ORFan
AT4G32140.1|PACid:19643953	strict ORFan
AT4G10603.1|PACid:19643954	kingdom ORFan
AT4G31080.2|PACid:19643955	strict ORFan
AT4G31080.1|PACid:19643956	strict ORFan
AT4G35020.1|PACid:19643957	kingdom ORFan
AT4G35020.2|PACid:19643958	kingdom ORFan
AT4G35020.3|PACid:19643959	kingdom ORFan
AT4G16265.1|PACid:19643960	strict ORFan
AT4G13580.1|PACid:19643962	phylum ORFan
AT4G24930.1|PACid:19643963	strict ORFan
AT4G12300.1|PACid:19643964	kingdom ORFan
AT4G13090.1|PACid:19643966	phylum ORFan
AT4G04360.1|PACid:19643968	strict ORFan
AT4G23660.1|PACid:19643971	kingdom ORFan
AT4G23660.2|PACid:19643972	kingdom ORFan
AT4G17490.1|PACid:19643976	phylum ORFan
AT4G16230.1|PACid:19643977	kingdom ORFan
AT4G04210.1|PACid:19643978	phylum ORFan
AT4G21585.1|PACid:19643980	strict ORFan
AT4G30020.1|PACid:19643981	phylum ORFan
AT4G37480.1|PACid:19643984	phylum ORFan
AT4G24070.1|PACid:19643985	phylum ORFan
AT4G24973.1|PACid:19643986	strict ORFan
AT4G25310.1|PACid:19643987	phylum ORFan
AT4G08876.1|PACid:19643992	kingdom ORFan
AT4G18020.1|PACid:19643993	phylum ORFan
AT4G18020.2|PACid:19643994	phylum ORFan
AT4G18020.3|PACid:19643995	phylum ORFan
AT4G18020.6|PACid:19643996	phylum ORFan
AT4G18020.4|PACid:19643997	phylum ORFan
AT4G18020.5|PACid:19643998	phylum ORFan
AT4G39750.1|PACid:19644001	strict ORFan
AT4G18550.1|PACid:19644003	kingdom ORFan
AT4G35030.3|PACid:19644004	kingdom ORFan
AT4G35030.2|PACid:19644005	kingdom ORFan
AT4G35030.1|PACid:19644006	phylum ORFan
AT4G10030.1|PACid:19644007	subclass ORFan
AT4G13450.1|PACid:19644008	strict ORFan
AT4G34020.1|PACid:19644010	subclass ORFan
AT4G34020.2|PACid:19644011	subclass ORFan
AT4G27540.1|PACid:19644012	phylum ORFan
AT4G21865.1|PACid:19644013	kingdom ORFan
AT4G37760.1|PACid:19644014	phylum ORFan
AT4G02510.1|PACid:19644015	phylum ORFan
AT4G33010.1|PACid:19644016	phylum ORFan
AT4G33010.2|PACid:19644017	kingdom ORFan
AT4G34750.1|PACid:19644021	kingdom ORFan
AT4G34750.2|PACid:19644022	kingdom ORFan
AT4G36150.1|PACid:19644024	phylum ORFan
AT4G30420.1|PACid:19644025	kingdom ORFan
AT4G30480.2|PACid:19644026	kingdom ORFan
AT4G30480.1|PACid:19644027	kingdom ORFan
AT4G30480.3|PACid:19644028	kingdom ORFan
AT4G33040.1|PACid:19644031	phylum ORFan
AT4G03360.1|PACid:19644035	kingdom ORFan
AT4G39780.1|PACid:19644036	phylum ORFan
AT4G32300.1|PACid:19644038	phylum ORFan
AT4G19990.2|PACid:19644039	phylum ORFan
AT4G19990.1|PACid:19644040	phylum ORFan
AT4G28660.2|PACid:19644043	kingdom ORFan
AT4G28660.1|PACid:19644044	kingdom ORFan
AT4G31760.1|PACid:19644045	phylum ORFan
AT4G27415.1|PACid:19644047	kingdom ORFan
AT4G27415.2|PACid:19644048	kingdom ORFan
AT4G16720.1|PACid:19644049	phylum ORFan
AT4G31500.1|PACid:19644050	phylum ORFan
AT4G28270.1|PACid:19644052	phylum ORFan
AT4G11170.1|PACid:19644053	kingdom ORFan
AT4G22700.1|PACid:19644054	phylum ORFan
AT4G34200.1|PACid:19644055	kingdom ORFan
AT4G35570.1|PACid:19644056	kingdom ORFan
AT4G12800.1|PACid:19644058	kingdom ORFan
AT4G27430.1|PACid:19644063	strict ORFan
AT4G27430.2|PACid:19644064	strict ORFan
AT4G14615.1|PACid:19644065	strict ORFan
AT4G32780.1|PACid:19644066	strict ORFan
AT4G03205.2|PACid:19644071	phylum ORFan
AT4G03205.1|PACid:19644072	phylum ORFan
AT4G28640.2|PACid:19644073	phylum ORFan
AT4G28640.3|PACid:19644074	phylum ORFan
AT4G28640.1|PACid:19644075	phylum ORFan
AT4G02890.3|PACid:19644078	kingdom ORFan
AT4G02890.4|PACid:19644079	kingdom ORFan
AT4G02890.1|PACid:19644080	kingdom ORFan
AT4G02890.2|PACid:19644081	kingdom ORFan
AT4G11220.1|PACid:19644084	strict ORFan
AT4G35830.1|PACid:19644086	phylum ORFan
AT4G35830.2|PACid:19644087	phylum ORFan
AT4G12610.2|PACid:19644088	strict ORFan
AT4G12610.1|PACid:19644089	strict ORFan
AT4G39000.1|PACid:19644091	phylum ORFan
AT4G38730.1|PACid:19644092	strict ORFan
AT4G22320.1|PACid:19644093	phylum ORFan
AT4G22320.2|PACid:19644094	phylum ORFan
AT4G16570.1|PACid:19644095	kingdom ORFan
AT4G10540.1|PACid:19644097	kingdom ORFan
AT4G11790.1|PACid:19644099	strict ORFan
AT4G21030.1|PACid:19644102	phylum ORFan
AT4G05130.1|PACid:19644105	strict ORFan
AT4G03175.1|PACid:19644106	kingdom ORFan
AT4G22000.1|PACid:19644107	strict ORFan
AT4G02730.1|PACid:19644118	kingdom ORFan
AT4G11175.1|PACid:19644125	kingdom ORFan
AT4G21350.1|PACid:19644126	kingdom ORFan
AT4G34990.1|PACid:19644127	phylum ORFan
AT4G25670.1|PACid:19644128	phylum ORFan
AT4G25670.2|PACid:19644129	phylum ORFan
AT4G05160.1|PACid:19644130	phylum ORFan
AT4G01580.1|PACid:19644131	phylum ORFan
AT4G25100.1|PACid:19644132	kingdom ORFan
AT4G25100.2|PACid:19644133	kingdom ORFan
AT4G25100.3|PACid:19644134	kingdom ORFan
AT4G25100.5|PACid:19644135	kingdom ORFan
AT4G25100.4|PACid:19644136	kingdom ORFan
AT4G36945.1|PACid:19644137	strict ORFan
AT4G27140.1|PACid:19644141	phylum ORFan
AT4G23190.1|PACid:19644143	kingdom ORFan
AT4G11280.1|PACid:19644144	phylum ORFan
AT4G17500.1|PACid:19644146	phylum ORFan
AT4G05091.1|PACid:19644147	strict ORFan
AT4G37580.1|PACid:19644148	strict ORFan
AT4G14660.1|PACid:19644150	phylum ORFan
AT4G36580.1|PACid:19644152	kingdom ORFan
AT4G30720.1|PACid:19644153	phylum ORFan
AT4G16780.1|PACid:19644154	kingdom ORFan
AT4G15830.1|PACid:19644155	kingdom ORFan
AT4G09580.1|PACid:19644158	strict ORFan
AT4G32320.1|PACid:19644159	phylum ORFan
AT4G33905.1|PACid:19644160	strict ORFan
AT4G00080.1|PACid:19644161	phylum ORFan
AT4G09890.1|PACid:19644163	strict ORFan
AT4G30580.1|PACid:19644164	phylum ORFan
AT4G35880.1|PACid:19644166	phylum ORFan
AT4G23920.1|PACid:19644167	kingdom ORFan
AT4G02930.1|PACid:19644169	kingdom ORFan
AT4G16330.2|PACid:19644170	phylum ORFan
AT4G16330.1|PACid:19644171	phylum ORFan
AT4G38480.1|PACid:19644172	kingdom ORFan
AT4G34710.1|PACid:19644176	phylum ORFan
AT4G34710.2|PACid:19644177	phylum ORFan
AT4G34970.1|PACid:19644178	phylum ORFan
AT4G01360.1|PACid:19644179	kingdom ORFan
AT4G33610.1|PACid:19644180	strict ORFan
AT4G08390.1|PACid:19644181	phylum ORFan
AT4G08390.2|PACid:19644182	phylum ORFan
AT4G08390.3|PACid:19644183	phylum ORFan
AT4G08390.4|PACid:19644184	kingdom ORFan
AT4G09020.1|PACid:19644185	phylum ORFan
AT4G32717.1|PACid:19644187	genus ORFan
AT4G36600.1|PACid:19644189	phylum ORFan
AT4G11420.1|PACid:19644192	kingdom ORFan
AT4G13060.1|PACid:19644193	strict ORFan
AT4G10265.1|PACid:19644194	strict ORFan
AT4G38120.1|PACid:19644195	strict ORFan
AT4G38120.2|PACid:19644196	strict ORFan
AT4G26990.1|PACid:19644197	strict ORFan
AT4G19600.1|PACid:19644198	phylum ORFan
AT4G13660.1|PACid:19644199	kingdom ORFan
AT4G11260.1|PACid:19644200	phylum ORFan
AT4G01060.1|PACid:19644201	phylum ORFan
AT4G01060.3|PACid:19644202	phylum ORFan
AT4G01060.2|PACid:19644203	phylum ORFan
AT4G39720.1|PACid:19644204	strict ORFan
AT4G33640.1|PACid:19644205	kingdom ORFan
AT4G26290.1|PACid:19644206	strict ORFan
AT4G20990.1|PACid:19644207	kingdom ORFan
AT4G21430.1|PACid:19644209	phylum ORFan
AT4G18270.1|PACid:19644210	phylum ORFan
AT4G29640.1|PACid:19644211	kingdom ORFan
AT4G27690.1|PACid:19644212	strict ORFan
AT4G27690.2|PACid:19644213	strict ORFan
AT4G14105.1|PACid:19644214	phylum ORFan
AT4G32240.1|PACid:19644215	strict ORFan
AT4G29720.1|PACid:19644216	phylum ORFan
AT4G10320.1|PACid:19644217	phylum ORFan
AT4G20760.1|PACid:19644218	kingdom ORFan
AT4G28160.1|PACid:19644219	strict ORFan
AT4G33490.2|PACid:19644220	phylum ORFan
AT4G33490.1|PACid:19644221	phylum ORFan
AT4G07410.1|PACid:19644222	kingdom ORFan
AT4G07410.2|PACid:19644223	kingdom ORFan
AT4G00540.1|PACid:19644224	phylum ORFan
AT4G00540.2|PACid:19644225	phylum ORFan
AT4G35670.1|PACid:19644226	phylum ORFan
AT4G09030.1|PACid:19644227	strict ORFan
AT4G23310.1|PACid:19644228	phylum ORFan
AT4G11700.1|PACid:19644229	strict ORFan
AT4G09100.1|PACid:19644232	kingdom ORFan
AT4G02465.1|PACid:19644233	phylum ORFan
AT4G20160.1|PACid:19644234	strict ORFan
AT4G05230.1|PACid:19644235	kingdom ORFan
AT4G30270.1|PACid:19644236	phylum ORFan
AT4G27670.1|PACid:19644237	kingdom ORFan
AT4G33220.1|PACid:19644238	phylum ORFan
AT4G24660.1|PACid:19644240	kingdom ORFan
AT4G38500.1|PACid:19644241	strict ORFan
AT4G16590.1|PACid:19644242	phylum ORFan
AT4G01540.1|PACid:19644243	phylum ORFan
AT4G29580.2|PACid:19644246	kingdom ORFan
AT4G29580.1|PACid:19644247	kingdom ORFan
AT4G21790.1|PACid:19644248	kingdom ORFan
AT4G06676.1|PACid:19644249	strict ORFan
AT4G06676.2|PACid:19644250	strict ORFan
AT4G14800.2|PACid:19644251	phylum ORFan
AT4G14800.1|PACid:19644252	phylum ORFan
AT4G11845.1|PACid:19644254	phylum ORFan
AT4G20430.1|PACid:19644258	phylum ORFan
AT4G20430.2|PACid:19644259	phylum ORFan
AT4G05360.1|PACid:19644260	kingdom ORFan
AT4G34540.1|PACid:19644261	kingdom ORFan
AT4G13510.1|PACid:19644262	phylum ORFan
AT4G03350.1|PACid:19644265	kingdom ORFan
AT4G38010.1|PACid:19644267	phylum ORFan
AT4G18260.1|PACid:19644270	strict ORFan
AT4G36950.1|PACid:19644271	phylum ORFan
AT4G23490.1|PACid:19644274	strict ORFan
AT4G32430.1|PACid:19644275	phylum ORFan
AT4G25970.1|PACid:19644276	kingdom ORFan
AT4G10230.1|PACid:19644278	strict ORFan
AT4G21380.1|PACid:19644279	kingdom ORFan
AT4G33670.1|PACid:19644281	kingdom ORFan
AT4G39150.1|PACid:19644282	kingdom ORFan
AT4G39150.2|PACid:19644283	kingdom ORFan
AT4G02482.1|PACid:19644284	phylum ORFan
AT4G20440.1|PACid:19644285	phylum ORFan
AT4G20440.2|PACid:19644286	phylum ORFan
AT4G20440.3|PACid:19644287	phylum ORFan
AT4G20440.4|PACid:19644288	phylum ORFan
AT4G27310.1|PACid:19644289	phylum ORFan
AT4G10960.1|PACid:19644290	kingdom ORFan
AT4G10450.1|PACid:19644294	phylum ORFan
AT4G15320.1|PACid:19644295	phylum ORFan
AT4G33950.1|PACid:19644296	kingdom ORFan
AT4G33950.2|PACid:19644297	kingdom ORFan
AT4G00830.1|PACid:19644299	phylum ORFan
AT4G00830.2|PACid:19644300	phylum ORFan
AT4G00830.4|PACid:19644301	phylum ORFan
AT4G00830.3|PACid:19644302	phylum ORFan
AT4G08160.1|PACid:19644304	phylum ORFan
AT4G08160.2|PACid:19644305	phylum ORFan
AT4G37940.1|PACid:19644309	phylum ORFan
AT4G17920.1|PACid:19644310	phylum ORFan
AT4G37200.1|PACid:19644311	kingdom ORFan
AT4G33360.1|PACid:19644314	kingdom ORFan
AT4G33360.3|PACid:19644315	kingdom ORFan
AT4G33360.2|PACid:19644316	kingdom ORFan
AT4G30400.1|PACid:19644317	phylum ORFan
AT4G22850.1|PACid:19644318	strict ORFan
AT4G22850.2|PACid:19644319	strict ORFan
AT4G36180.1|PACid:19644320	kingdom ORFan
AT4G17670.1|PACid:19644321	strict ORFan
AT4G35770.1|PACid:19644322	phylum ORFan
AT4G35770.3|PACid:19644323	phylum ORFan
AT4G35770.2|PACid:19644324	phylum ORFan
AT4G19570.1|PACid:19644325	kingdom ORFan
AT4G21000.1|PACid:19644326	kingdom ORFan
AT4G03190.1|PACid:19644327	kingdom ORFan
AT4G24900.1|PACid:19644328	kingdom ORFan
AT4G04980.1|PACid:19644330	kingdom ORFan
AT4G00120.1|PACid:19644331	phylum ORFan
AT4G12020.2|PACid:19644332	kingdom ORFan
AT4G12020.3|PACid:19644333	kingdom ORFan
AT4G12020.1|PACid:19644334	kingdom ORFan
AT4G25250.1|PACid:19644336	phylum ORFan
AT4G21320.1|PACid:19644337	phylum ORFan
AT4G28365.1|PACid:19644340	kingdom ORFan
AT4G18230.1|PACid:19644341	strict ORFan
AT4G26220.1|PACid:19644343	phylum ORFan
AT4G20610.1|PACid:19644344	strict ORFan
AT4G02300.1|PACid:19644345	phylum ORFan
AT4G02010.1|PACid:19644346	phylum ORFan
AT4G26840.1|PACid:19644348	phylum ORFan
AT4G14670.1|PACid:19644349	kingdom ORFan
AT4G02280.1|PACid:19644350	phylum ORFan
AT4G08770.1|PACid:19644352	phylum ORFan
AT4G19050.1|PACid:19644353	kingdom ORFan
AT4G03565.1|PACid:19644354	phylum ORFan
AT4G23840.1|PACid:19644355	phylum ORFan
AT4G09990.1|PACid:19644356	strict ORFan
AT4G16490.1|PACid:19644359	kingdom ORFan
AT4G35460.1|PACid:19644361	phylum ORFan
AT4G31570.1|PACid:19644371	phylum ORFan
AT4G11655.1|PACid:19644372	kingdom ORFan
AT4G02100.1|PACid:19644373	phylum ORFan
AT4G17486.2|PACid:19644375	strict ORFan
AT4G01595.1|PACid:19644376	kingdom ORFan
AT4G38405.1|PACid:19644377	phylum ORFan
AT4G31110.1|PACid:19644378	phylum ORFan
AT4G28395.1|PACid:19644379	phylum ORFan
AT4G30280.1|PACid:19644380	phylum ORFan
AT4G10050.1|PACid:19644381	phylum ORFan
AT4G03443.1|PACid:19644384	kingdom ORFan
AT4G18050.1|PACid:19644385	kingdom ORFan
AT4G25160.1|PACid:19644386	phylum ORFan
AT4G26620.1|PACid:19644388	strict ORFan
AT4G21500.1|PACid:19644390	strict ORFan
AT4G03620.1|PACid:19644391	strict ORFan
AT4G02790.1|PACid:19644393	phylum ORFan
AT4G19410.2|PACid:19644394	strict ORFan
AT4G25260.1|PACid:19644396	kingdom ORFan
AT4G17380.1|PACid:19644397	phylum ORFan
AT4G40045.1|PACid:19644398	strict ORFan
AT4G21390.1|PACid:19644399	kingdom ORFan
AT4G11680.1|PACid:19644401	phylum ORFan
AT4G26570.2|PACid:19644402	kingdom ORFan
AT4G26570.1|PACid:19644403	kingdom ORFan
AT4G14390.1|PACid:19644404	phylum ORFan
AT4G18570.1|PACid:19644405	phylum ORFan
AT4G35520.1|PACid:19644406	strict ORFan
AT4G32210.1|PACid:19644407	phylum ORFan
AT4G10790.1|PACid:19644408	kingdom ORFan
AT4G19930.1|PACid:19644411	strict ORFan
AT4G22160.2|PACid:19644412	strict ORFan
AT4G22160.1|PACid:19644413	strict ORFan
AT4G11190.1|PACid:19644414	phylum ORFan
AT4G37950.1|PACid:19644415	kingdom ORFan
AT4G09900.1|PACid:19644417	phylum ORFan
AT4G02020.1|PACid:19644418	kingdom ORFan
AT4G03723.1|PACid:19644422	strict ORFan
AT4G36250.1|PACid:19644423	kingdom ORFan
AT4G11745.1|PACid:19644425	strict ORFan
AT4G27750.1|PACid:19644426	strict ORFan
AT4G35100.1|PACid:19644431	kingdom ORFan
AT4G35100.2|PACid:19644432	kingdom ORFan
AT4G13572.1|PACid:19644436	strict ORFan
AT4G33380.1|PACid:19644438	kingdom ORFan
AT4G33380.2|PACid:19644439	kingdom ORFan
AT4G35090.1|PACid:19644440	phylum ORFan
AT4G35090.2|PACid:19644441	phylum ORFan
AT4G20040.1|PACid:19644442	phylum ORFan
AT4G30430.1|PACid:19644443	strict ORFan
AT4G14465.1|PACid:19644444	strict ORFan
AT4G22580.1|PACid:19644448	phylum ORFan
AT4G27657.1|PACid:19644449	strict ORFan
AT4G27950.1|PACid:19644450	phylum ORFan
AT4G16180.1|PACid:19644452	strict ORFan
AT4G15396.1|PACid:19644453	phylum ORFan
AT4G25450.1|PACid:19644456	kingdom ORFan
AT4G25450.2|PACid:19644457	kingdom ORFan
AT4G25450.3|PACid:19644458	kingdom ORFan
AT4G39130.1|PACid:19644459	phylum ORFan
AT4G25500.1|PACid:19644461	phylum ORFan
AT4G25500.4|PACid:19644462	phylum ORFan
AT4G25500.3|PACid:19644463	phylum ORFan
AT4G25500.2|PACid:19644464	phylum ORFan
AT4G06746.1|PACid:19644465	phylum ORFan
AT4G24450.1|PACid:19644467	phylum ORFan
AT4G30880.1|PACid:19644471	phylum ORFan
AT4G38080.1|PACid:19644472	kingdom ORFan
AT4G08980.1|PACid:19644473	phylum ORFan
AT4G08980.2|PACid:19644474	phylum ORFan
AT4G08980.3|PACid:19644475	phylum ORFan
AT4G08980.4|PACid:19644476	phylum ORFan
AT4G08980.5|PACid:19644477	phylum ORFan
AT4G13240.1|PACid:19644480	strict ORFan
AT4G25070.2|PACid:19644481	kingdom ORFan
AT4G25070.1|PACid:19644482	kingdom ORFan
AT4G26820.1|PACid:19644484	strict ORFan
AT4G08590.1|PACid:19644486	kingdom ORFan
AT4G08590.2|PACid:19644487	kingdom ORFan
AT4G17550.1|PACid:19644489	phylum ORFan
AT4G34360.1|PACid:19644490	kingdom ORFan
AT4G00330.1|PACid:19644492	kingdom ORFan
AT4G04760.1|PACid:19644493	kingdom ORFan
AT4G15510.1|PACid:19644494	phylum ORFan
AT4G15510.3|PACid:19644496	phylum ORFan
AT4G02820.1|PACid:19644497	phylum ORFan
AT4G11960.2|PACid:19644499	strict ORFan
AT4G16890.1|PACid:19644500	kingdom ORFan
AT4G25410.1|PACid:19644501	phylum ORFan
AT4G25640.2|PACid:19644502	strict ORFan
AT4G25640.1|PACid:19644503	strict ORFan
AT4G28060.1|PACid:19644504	phylum ORFan
AT4G30930.1|PACid:19644505	kingdom ORFan
AT4G10800.1|PACid:19644508	kingdom ORFan
AT4G16563.1|PACid:19644509	phylum ORFan
AT4G12190.1|PACid:19644514	phylum ORFan
AT4G14760.1|PACid:19644516	kingdom ORFan
AT4G12140.1|PACid:19644518	phylum ORFan
AT4G09110.1|PACid:19644524	kingdom ORFan
AT4G38320.1|PACid:19644527	phylum ORFan
AT4G14110.1|PACid:19644528	phylum ORFan
AT4G23600.1|PACid:19644529	phylum ORFan
AT4G23600.3|PACid:19644530	phylum ORFan
AT4G23600.2|PACid:19644531	phylum ORFan
AT4G03070.1|PACid:19644532	kingdom ORFan
AT4G38410.1|PACid:19644533	phylum ORFan
AT4G22890.1|PACid:19644537	strict ORFan
AT4G22890.2|PACid:19644538	strict ORFan
AT4G22890.3|PACid:19644539	strict ORFan
AT4G22890.5|PACid:19644540	strict ORFan
AT4G22890.4|PACid:19644541	strict ORFan
AT4G02350.1|PACid:19644542	kingdom ORFan
AT4G16540.1|PACid:19644543	phylum ORFan
AT4G18390.1|PACid:19644544	kingdom ORFan
AT4G18390.2|PACid:19644545	kingdom ORFan
AT4G34570.1|PACid:19644549	kingdom ORFan
AT4G39850.3|PACid:19644551	kingdom ORFan
AT4G39850.2|PACid:19644552	kingdom ORFan
AT4G39850.1|PACid:19644553	kingdom ORFan
AT4G21060.1|PACid:19644558	strict ORFan
AT4G21060.2|PACid:19644559	strict ORFan
AT4G10520.1|PACid:19644562	phylum ORFan
AT4G36490.1|PACid:19644563	strict ORFan
AT4G15500.1|PACid:19644564	phylum ORFan
AT4G14250.1|PACid:19644569	kingdom ORFan
AT4G14250.2|PACid:19644570	kingdom ORFan
AT4G17050.1|PACid:19644571	phylum ORFan
AT4G37920.1|PACid:19644573	phylum ORFan
AT4G09840.1|PACid:19644575	phylum ORFan
AT4G09840.2|PACid:19644576	phylum ORFan
AT4G23790.1|PACid:19644578	kingdom ORFan
AT4G05000.1|PACid:19644579	strict ORFan
AT4G05000.2|PACid:19644580	strict ORFan
AT4G24020.1|PACid:19644581	phylum ORFan
AT4G10160.1|PACid:19644582	phylum ORFan
AT4G33260.1|PACid:19644583	kingdom ORFan
AT4G33260.2|PACid:19644584	kingdom ORFan
AT4G12070.1|PACid:19644585	phylum ORFan
AT4G17190.1|PACid:19644586	phylum ORFan
AT4G17190.2|PACid:19644587	phylum ORFan
AT4G34100.1|PACid:19644588	phylum ORFan
AT4G34100.2|PACid:19644589	phylum ORFan
AT4G03180.1|PACid:19644590	phylum ORFan
AT4G35370.1|PACid:19644591	kingdom ORFan
AT4G09490.1|PACid:19644592	strict ORFan
AT4G35870.1|PACid:19644596	subclass ORFan
AT4G09820.1|PACid:19644597	phylum ORFan
AT4G26160.1|PACid:19644602	kingdom ORFan
AT4G37720.1|PACid:19644603	phylum ORFan
AT4G09510.2|PACid:19644605	kingdom ORFan
AT4G29120.1|PACid:19644606	phylum ORFan
AT4G10630.1|PACid:19644607	phylum ORFan
AT4G33870.1|PACid:19644608	phylum ORFan
AT4G14310.2|PACid:19644612	kingdom ORFan
AT4G14310.1|PACid:19644613	kingdom ORFan
AT4G05523.1|PACid:19644615	strict ORFan
AT4G04640.1|PACid:19644616	kingdom ORFan
AT4G24230.6|PACid:19644617	phylum ORFan
AT4G24230.1|PACid:19644618	phylum ORFan
AT4G24230.2|PACid:19644619	phylum ORFan
AT4G24230.3|PACid:19644620	phylum ORFan
